title,url,source_date,source,year,query
Supreme Court To Rule On Gay Wedding Cake Case,https://wn.com/Supreme_Court_to_rule_on_gay_wedding_cake_case,20171205T191500Z,wn.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
Will Brexit Talks Move Forward By December,https://wn.com/Will_Brexit_talks_move_forward_by_December,20171204T194500Z,wn.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
Australian lawmaker proposes to same,https://www.aol.com/article/news/2017/12/04/australian-lawmaker-proposes-to-same-sex-partner-on-floor-of-parliament/23296013/,20171204T133000Z,aol.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
American Scott Johnson fatal fall off Sydney cliff ruled gay hate crime,https://www.nbcnews.com/news/world/american-scott-johnson-s-fatal-fall-sydney-cliff-ruled-gay-n825166?cid=public-rss_20171203,20171203T050000Z,nbcnews.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
Lowndes County,https://wn.com/Lowndes_County,20171130T233000Z,wn.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
"They Said His 1988 Death Was Suicide . Now , It ’ s Definitely Not",http://www.660wxqw.com/news/they-said-his-1988-death-was-suicide-now-its-definitely-not/,20171130T220000Z,660wxqw.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
Media Freedom,https://wn.com/Media_Freedom,20171130T214500Z,wn.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
Immigrant Rights,https://wn.com/Immigrant_rights,20171130T214500Z,wn.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
Cuban,https://wn.com/Cuban-Mexican,20171130T214500Z,wn.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
Tories ignore calls to ban dangerous therapies to  cure  gay people,http://www.liverpoolecho.co.uk/news/liverpool-news/tories-ignore-calls-ban-dangerous-13979195,20171130T211500Z,liverpoolecho.co.uk,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
Tories ignore calls to ban dangerous therapies to  cure  gay people,https://www.msn.com/en-gb/news/newsliverpool/tories-ignore-calls-to-ban-dangerous-therapies-to-cure-gay-people/ar-BBFYCG7,20171130T210000Z,msn.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
"US mathematician death a gay hate crime , says Australia inquest",http://www.dailyexcelsior.com/565722-2/,20171130T210000Z,dailyexcelsior.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
Australia coroner : American mathematician died in hate crime in 1988,https://www.upi.com/Top_News/World-News/2017/11/30/Australian-coroner-says-student-died-of-hate-crime-not-suicide-in-1988/9461512058149/,20171130T194500Z,upi.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
"American Scott Johnson Death 30 Years Ago in Australia Ruled Hate Crime , Not Suicide",http://www.newser.com/story/252289/30-years-after-he-fell-to-his-death-a-ruling.html,20171130T193000Z,newser.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
"Rex Tillerson , Pope Francis , North Korea : Your Friday Briefing",https://www.nytimes.com/2017/11/30/briefing/rex-tillerson-pope-francis-north-korea.html,20171130T193000Z,nytimes.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
"Nearly 30 years later , gay man fall from an Australian cliff is ruled a hate crime",http://www.vancouversun.com/news/world/nearly+years+later+fall+from+australian+cliff+ruled+hate/16013047/story.html,20171130T190000Z,vancouversun.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
"Nearly 30 years later , gay man ’ s fall from an Australian cliff is ruled a hate crime",http://nationalpost.com/news/world/nearly-30-years-later-gay-mans-fall-from-an-australian-cliff-is-ruled-a-hate-crime,20171130T190000Z,nationalpost.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
"Nearly 30 years later , gay man fall from an Australian cliff is ruled a hate crime",http://www.calgaryherald.com/news/world/nearly+years+later+fall+from+australian+cliff+ruled+hate/16013047/story.html,20171130T190000Z,calgaryherald.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
Sydney Police Probe Into 30 Gay Murders,https://wn.com/Sydney_Police_Probe_into_30_Gay_Murders,20171130T184500Z,wn.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
Lgbt Hate Crime,https://wn.com/LGBT_Hate_Crime,20171130T184500Z,wn.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
" # AM _ Equality Tipsheet : November 30 , 2017",http://www.hrc.org/blog/am-equality-tipsheet-november-30-2017,20171130T184500Z,hrc.org,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
"Thirty Years Later , Australia Judge Rules Fatal Fall Off Sydney Cliff As a Hate Crime",https://article.wn.com/view/2017/11/30/Thirty_Years_Later_Australia_Judge_Rules_Fatal_Fall_Off_Sydn/,20171130T184500Z,article.wn.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
Boston man pursues cold case death of brother,http://www.gazettenet.com/American-s-fatal-fall-off-Sydney-cliff-ruled-gay-hate-crime-14058659,20171130T181500Z,gazettenet.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
"Gay man found smashed to death at the bottom of a cliff was killed in homophobic hate crime , says coroner · PinkNews",http://www.pinknews.co.uk/2017/11/30/gay-man-found-smashed-to-death-at-the-bottom-of-a-cliff-was-killed-in-homophobic-hate-crime-says-coroner/,20171130T181500Z,pinknews.co.uk,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
American found naked and dead in Australia in 1988 was killed in gay hate crime : coroner,https://www.aol.com/article/news/2017/11/30/american-found-naked-and-dead-in-australia-in-1988-was-killed-in-gay-hate-crime-coroner/23292977/,20171130T180000Z,aol.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
American fatal fall off Sydney cliff ruled gay hate crime,http://www.fox25boston.com/news/massachusetts/americans-fatal-fall-off-sydney-cliff-ruled-gay-hate-crime/656327431,20171130T180000Z,fox25boston.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
Judge Rules Hate Crime For Man Death,http://dailycaller.com/2017/11/30/judge-rules-hate-crime-for-gay-man-who-fell-off-a-cliff/,20171130T180000Z,dailycaller.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
American man fatal fall off Sydney cliff in 1988 ruled gay hate crime,http://590kid.com/american-mans-fatal-fall-off-sydney-cliff-in-1988-ruled-gay-hate-crime/,20171130T180000Z,590kid.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
raceAhead : The Libya Slave Trade Must Stop,http://fortune.com/2017/11/30/raceahead-libyan-slave-trade-must-end/,20171130T174500Z,fortune.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
American man fatal fall off Sydney cliff in 1988 ruled gay hate crime,http://www.foxnews.com/world/2017/11/30/american-mans-fatal-fall-off-sydney-cliff-in-1988-ruled-gay-hate-crime.html,20171130T173000Z,foxnews.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
Australian Herald,http://www.australianherald.com/news/255570794/us-mathematicians-death-a-gay-hate-crime-says-australia-inquest,20171130T171500Z,australianherald.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
"Your daily 6 : Airline lacks pilots for holiday flights , courtroom suicide and Matt Lauer says sorry ",http://journalstar.com/now/today/your-daily-airline-lacks-pilots-for-holiday-flights-courtroom-suicide/collection_59369a9d-05fe-5d32-af5c-58eaaf98effb.html,20171130T163000Z,journalstar.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
Australian News . Net,http://www.australiannews.net/news/255570794/us-mathematicians-death-a-gay-hate-crime-says-australia-inquest,20171130T163000Z,australiannews.net,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
"Your daily 6 : Airline lacks pilots for holiday flights , courtroom suicide and Matt Lauer says sorry ",http://thesouthern.com/news/your-daily-airline-lacks-pilots-for-holiday-flights-courtroom-suicide/collection_50cea7e0-9034-5359-b30e-7bc6f09c9561.html,20171130T151500Z,thesouthern.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
"Your daily 6 : Airline lacks pilots for holiday flights , courtroom suicide and Matt Lauer says sorry ",http://www.stltoday.com/news/your-daily-airline-lacks-pilots-for-holiday-flights-courtroom-suicide/collection_3a89e760-8ea2-5acb-93bf-73cfd8521f72.html,20171130T143000Z,stltoday.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
American Scott Johnson fatal fall off Sydney cliff ruled gay hate crime,https://www.nbcnews.com/news/world/american-scott-johnson-s-fatal-fall-sydney-cliff-ruled-gay-n825166?cid=public-rss_20171130,20171130T130000Z,nbcnews.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
Sydney Sun,http://www.sydneysun.com/news/255570794/us-mathematicians-death-a-gay-hate-crime-says-australia-inquest,20171130T130000Z,sydneysun.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
Scott Johnson death in Australia ruled gay hate crime,https://www.cbsnews.com/news/scott-johnson-death-australia-ruled-gay-hate-crime/,20171130T124500Z,cbsnews.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
"US mathematician death a gay hate crime , says Australia inquest",https://www.news24.com/World/News/us-mathematicians-death-a-gay-hate-crime-says-australia-inquest-20171130,20171130T121500Z,news24.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
American Scott Johnson fatal fall off Sydney cliff ruled gay hate crime,https://www.nbcnews.com/news/world/american-scott-johnson-s-fatal-fall-sydney-cliff-ruled-gay-n825166,20171130T120000Z,nbcnews.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
"30 Years Later , Gay Man Fall From Australian Cliff Is Ruled a Hate Crime",https://www.nytimes.com/2017/11/30/world/australia/hate-crime-scott-johnson.html,20171130T094500Z,nytimes.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
American fatal fall off Sydney cliff ruled gay hate crime,http://www.cbs8.com/story/36958959/americans-fatal-fall-off-sydney-cliff-ruled-gay-hate-crime,20171130T094500Z,cbs8.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
American fatal fall off Sydney cliff ruled gay hate crime,http://www.beaumontenterprise.com/news/crime/article/American-s-fatal-fall-off-Sydney-cliff-ruled-gay-12393793.php,20171130T091500Z,beaumontenterprise.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
American fatal fall off Sydney cliff ruled gay hate crime ,http://www.djournal.com/news/nation-world/american-s-fatal-fall-off-sydney-cliff-ruled-gay-hate/article_21cb6609-ed5e-5ebe-8785-30677d2d9f43.html,20171130T091500Z,djournal.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
American ’ s fatal fall off Sydney cliff ruled gay hate crime,http://www.tribtown.com/2017/11/29/as-australia-cold-case/,20171130T090000Z,tribtown.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
American fatal fall off Sydney cliff ruled gay hate crime ,http://www.muskogeephoenix.com/news/oklahoma_news/american-s-fatal-fall-off-sydney-cliff-ruled-gay-hate/article_6d83a28a-08a9-54d0-81bc-afd5cb3b1a59.html,20171130T090000Z,muskogeephoenix.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
"US mathematician death a gay hate crime , says Australia inquest",https://www.timeslive.co.za/news/world/2017-11-30-us-mathematician-death-a-gay-hate-crime-says-australia-inquest/,20171130T081500Z,timeslive.co.za,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
"Family of Scott Johnson calls on police to reopen case , seize  hero opportunity  ",http://www.canberratimes.com.au/nsw/family-of-scott-johnson-calls-on-police-to-reopen-case-seize-hero-opportunity-20171130-gzvzw5.html,20171130T081500Z,canberratimes.com.au,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
American fatal fall off Sydney cliff ruled gay hate crime ,http://www.caledonianrecord.com/news/regional/american-s-fatal-fall-off-sydney-cliff-ruled-gay-hate/article_6ade1137-8cd7-52d6-bf69-5ad3e4d65015.html,20171130T073000Z,caledonianrecord.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
American fatal fall off Sydney cliff ruled gay hate crime ,https://www.idahopress.com/news/world/american-s-fatal-fall-off-sydney-cliff-ruled-gay-hate/article_a23ac6a6-6463-5b09-8d5d-7553b88a1e66.html,20171130T073000Z,idahopress.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
Australian coroner says 1988 cliff,https://www.stuff.co.nz/world/australia/99421713/australian-coroner-says-1988-clifffall-death-wasnt-suicide-it-was-a-gay-hate-crime,20171130T071500Z,stuff.co.nz,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
American fatal fall off Sydney cliff ruled gay hate crime ,https://www.theet.com/web_exclusive/world/american-s-fatal-fall-off-sydney-cliff-ruled-gay-hate/article_8dbc449b-f92b-598c-a99e-1b36012c6470.html,20171130T070000Z,theet.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
American fatal fall off Sydney cliff ruled gay hate crime ,http://thesouthern.com/news/world/american-s-fatal-fall-off-sydney-cliff-ruled-gay-hate/article_c539562b-d1c8-52cc-aea2-c3646d395923.html,20171130T070000Z,thesouthern.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
American fatal fall off Sydney cliff ruled gay hate crime ,http://santamariatimes.com/news/world/american-s-fatal-fall-off-sydney-cliff-ruled-gay-hate/article_917dd543-def7-5b90-8241-2a819dd871f6.html,20171130T070000Z,santamariatimes.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
The almost 30,http://www.bordermail.com.au/story/5092743/the-almost-30-year-wait-for-three-small-words/,20171130T070000Z,bordermail.com.au,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
American fatal fall off Sydney cliff ruled gay hate crime ,http://rapidcityjournal.com/news/world/american-s-fatal-fall-off-sydney-cliff-ruled-gay-hate/article_7e61646d-0473-5127-8dd7-17c4822d2ceb.html,20171130T070000Z,rapidcityjournal.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
"3 Decades Later , American ’ s Fall Off Sydney Cliff Declared Hate Crime « CBS13",http://sacramento.cbslocal.com/2017/11/29/three-decades-later-americans-fall-off-sydney-cliff-declared-a-gay-hate-crime/,20171130T070000Z,sacramento.cbslocal.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
Australian coroner says 1988 cliff,https://www.stuff.co.nz/world/australia/99421713/Australian-coroner-says-1988-cliff-fall-death-wasn-t-suicide-it-was-a-gay-hate-crime,20171130T064500Z,stuff.co.nz,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
American fatal fall off Sydney cliff ruled gay hate crime ,http://siouxcityjournal.com/news/world/american-s-fatal-fall-off-sydney-cliff-ruled-gay-hate/article_f91115d8-ba61-579e-aecd-9aa27e867dc6.html,20171130T064500Z,siouxcityjournal.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
American fatal fall off Sydney cliff ruled gay hate crime,http://mynorthwest.com/831550/americans-fatal-fall-off-sydney-cliff-ruled-gay-hate-crime/,20171130T064500Z,mynorthwest.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
American fatal fall off Sydney cliff ruled gay hate crime ,http://magicvalley.com/news/world/american-s-fatal-fall-off-sydney-cliff-ruled-gay-hate/article_17e2603b-a46c-570e-9bac-d5f48ddc4f4a.html,20171130T064500Z,magicvalley.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
Mathematician killed because he was gay : Australia inquest,http://www.enca.com/world/mathematician-killed-because-he-was-gay-australia-inquest,20171130T064500Z,enca.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
American fatal fall off Sydney cliff ruled gay hate crime ,http://billingsgazette.com/news/world/american-s-fatal-fall-off-sydney-cliff-ruled-gay-hate/article_fbcf9818-22e7-5866-90a3-f78703fa7967.html,20171130T063000Z,billingsgazette.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
American fatal fall off Sydney cliff ruled gay hate crime ,http://lacrossetribune.com/news/world/american-s-fatal-fall-off-sydney-cliff-ruled-gay-hate/article_f0d6d401-ee1e-5da2-8b6f-5561c63afe1a.html,20171130T063000Z,lacrossetribune.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
American fatal fall off Sydney cliff ruled gay hate crime ,http://bismarcktribune.com/news/world/american-s-fatal-fall-off-sydney-cliff-ruled-gay-hate/article_222f289b-5ea0-5066-b27f-80ebaf0cc1b0.html,20171130T063000Z,bismarcktribune.com,2017,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
